utc_timestamp,cet_cest_timestamp,ES_solar_generation_actual
2015-07-12T20:00:00Z,2015-07-12T22:00:00+0200,880
2015-07-12T21:00:00Z,2015-07-12T23:00:00+0200,814
2015-07-12T22:00:00Z,2015-07-13T00:00:00+0200,808
2015-07-12T23:00:00Z,2015-07-13T01:00:00+0200,739
2015-07-13T00:00:00Z,2015-07-13T02:00:00+0200,703
2015-07-13T01:00:00Z,2015-07-13T03:00:00+0200,703
2015-07-13T02:00:00Z,2015-07-13T04:00:00+0200,701
2015-07-13T03:00:00Z,2015-07-13T05:00:00+0200,686
2015-07-13T04:00:00Z,2015-07-13T06:00:00+0200,502
2015-07-13T05:00:00Z,2015-07-13T07:00:00+0200,524
2015-07-13T06:00:00Z,2015-07-13T08:00:00+0200,1222
2015-07-13T07:00:00Z,2015-07-13T09:00:00+0200,3135
2015-07-13T08:00:00Z,2015-07-13T10:00:00+0200,4455
2015-07-13T09:00:00Z,2015-07-13T11:00:00+0200,4905
2015-07-13T10:00:00Z,2015-07-13T12:00:00+0200,5157
2015-07-13T11:00:00Z,2015-07-13T13:00:00+0200,5253
2015-07-13T12:00:00Z,2015-07-13T14:00:00+0200,5285
2015-07-13T13:00:00Z,2015-07-13T15:00:00+0200,5226
2015-07-13T14:00:00Z,2015-07-13T16:00:00+0200,5040
2015-07-13T15:00:00Z,2015-07-13T17:00:00+0200,4707
2015-07-13T16:00:00Z,2015-07-13T18:00:00+0200,4212
2015-07-13T17:00:00Z,2015-07-13T19:00:00+0200,3491
2015-07-13T18:00:00Z,2015-07-13T20:00:00+0200,2282
2015-07-13T19:00:00Z,2015-07-13T21:00:00+0200,1100
2015-07-13T20:00:00Z,2015-07-13T22:00:00+0200,741
2015-07-13T21:00:00Z,2015-07-13T23:00:00+0200,690
2015-07-13T22:00:00Z,2015-07-14T00:00:00+0200,685
2015-07-13T23:00:00Z,2015-07-14T01:00:00+0200,700
2015-07-14T00:00:00Z,2015-07-14T02:00:00+0200,719
2015-07-14T01:00:00Z,2015-07-14T03:00:00+0200,715
2015-07-14T02:00:00Z,2015-07-14T04:00:00+0200,709
2015-07-14T03:00:00Z,2015-07-14T05:00:00+0200,698
2015-07-14T04:00:00Z,2015-07-14T06:00:00+0200,530
2015-07-14T05:00:00Z,2015-07-14T07:00:00+0200,465
2015-07-14T06:00:00Z,2015-07-14T08:00:00+0200,1114
2015-07-14T07:00:00Z,2015-07-14T09:00:00+0200,2951
2015-07-14T08:00:00Z,2015-07-14T10:00:00+0200,4396
2015-07-14T09:00:00Z,2015-07-14T11:00:00+0200,4900
2015-07-14T10:00:00Z,2015-07-14T12:00:00+0200,5153
2015-07-14T11:00:00Z,2015-07-14T13:00:00+0200,5271
2015-07-14T12:00:00Z,2015-07-14T14:00:00+0200,5296
2015-07-14T13:00:00Z,2015-07-14T15:00:00+0200,5200
2015-07-14T14:00:00Z,2015-07-14T16:00:00+0200,5043
2015-07-14T15:00:00Z,2015-07-14T17:00:00+0200,4697
2015-07-14T16:00:00Z,2015-07-14T18:00:00+0200,4156
2015-07-14T17:00:00Z,2015-07-14T19:00:00+0200,3388
2015-07-14T18:00:00Z,2015-07-14T20:00:00+0200,2204
2015-07-14T19:00:00Z,2015-07-14T21:00:00+0200,1051
2015-07-14T20:00:00Z,2015-07-14T22:00:00+0200,743
2015-07-14T21:00:00Z,2015-07-14T23:00:00+0200,705
2015-07-14T22:00:00Z,2015-07-15T00:00:00+0200,701
2015-07-14T23:00:00Z,2015-07-15T01:00:00+0200,699
2015-07-15T00:00:00Z,2015-07-15T02:00:00+0200,691
2015-07-15T01:00:00Z,2015-07-15T03:00:00+0200,689
2015-07-15T02:00:00Z,2015-07-15T04:00:00+0200,681
2015-07-15T03:00:00Z,2015-07-15T05:00:00+0200,680
2015-07-15T04:00:00Z,2015-07-15T06:00:00+0200,515
2015-07-15T05:00:00Z,2015-07-15T07:00:00+0200,411
2015-07-15T06:00:00Z,2015-07-15T08:00:00+0200,1016
2015-07-15T07:00:00Z,2015-07-15T09:00:00+0200,2541
2015-07-15T08:00:00Z,2015-07-15T10:00:00+0200,4005
2015-07-15T09:00:00Z,2015-07-15T11:00:00+0200,4660
2015-07-15T10:00:00Z,2015-07-15T12:00:00+0200,4982
2015-07-15T11:00:00Z,2015-07-15T13:00:00+0200,5125
2015-07-15T12:00:00Z,2015-07-15T14:00:00+0200,5191
2015-07-15T13:00:00Z,2015-07-15T15:00:00+0200,5111
2015-07-15T14:00:00Z,2015-07-15T16:00:00+0200,4885
2015-07-15T15:00:00Z,2015-07-15T17:00:00+0200,4458
2015-07-15T16:00:00Z,2015-07-15T18:00:00+0200,3830
2015-07-15T17:00:00Z,2015-07-15T19:00:00+0200,2853
2015-07-15T18:00:00Z,2015-07-15T20:00:00+0200,1656
2015-07-15T19:00:00Z,2015-07-15T21:00:00+0200,834
2015-07-15T20:00:00Z,2015-07-15T22:00:00+0200,674
2015-07-15T21:00:00Z,2015-07-15T23:00:00+0200,674
2015-07-15T22:00:00Z,2015-07-16T00:00:00+0200,675
2015-07-15T23:00:00Z,2015-07-16T01:00:00+0200,611
2015-07-16T00:00:00Z,2015-07-16T02:00:00+0200,586
2015-07-16T01:00:00Z,2015-07-16T03:00:00+0200,510
2015-07-16T02:00:00Z,2015-07-16T04:00:00+0200,353
2015-07-16T03:00:00Z,2015-07-16T05:00:00+0200,220
2015-07-16T04:00:00Z,2015-07-16T06:00:00+0200,132
2015-07-16T05:00:00Z,2015-07-16T07:00:00+0200,206
2015-07-16T06:00:00Z,2015-07-16T08:00:00+0200,771
2015-07-16T07:00:00Z,2015-07-16T09:00:00+0200,2020
2015-07-16T08:00:00Z,2015-07-16T10:00:00+0200,3677
2015-07-16T09:00:00Z,2015-07-16T11:00:00+0200,4440
2015-07-16T10:00:00Z,2015-07-16T12:00:00+0200,4755
2015-07-16T11:00:00Z,2015-07-16T13:00:00+0200,4990
2015-07-16T12:00:00Z,2015-07-16T14:00:00+0200,4915
2015-07-16T13:00:00Z,2015-07-16T15:00:00+0200,4674
2015-07-16T14:00:00Z,2015-07-16T16:00:00+0200,4017
2015-07-16T15:00:00Z,2015-07-16T17:00:00+0200,3574
2015-07-16T16:00:00Z,2015-07-16T18:00:00+0200,3026
2015-07-16T17:00:00Z,2015-07-16T19:00:00+0200,2358
2015-07-16T18:00:00Z,2015-07-16T20:00:00+0200,1353
2015-07-16T19:00:00Z,2015-07-16T21:00:00+0200,760
2015-07-16T20:00:00Z,2015-07-16T22:00:00+0200,664
2015-07-16T21:00:00Z,2015-07-16T23:00:00+0200,569
2015-07-16T22:00:00Z,2015-07-17T00:00:00+0200,390
2015-07-16T23:00:00Z,2015-07-17T01:00:00+0200,246
2015-07-17T00:00:00Z,2015-07-17T02:00:00+0200,201
2015-07-17T01:00:00Z,2015-07-17T03:00:00+0200,160
2015-07-17T02:00:00Z,2015-07-17T04:00:00+0200,115
2015-07-17T03:00:00Z,2015-07-17T05:00:00+0200,74
2015-07-17T04:00:00Z,2015-07-17T06:00:00+0200,44
2015-07-17T05:00:00Z,2015-07-17T07:00:00+0200,133
2015-07-17T06:00:00Z,2015-07-17T08:00:00+0200,553
2015-07-17T07:00:00Z,2015-07-17T09:00:00+0200,1161
2015-07-17T08:00:00Z,2015-07-17T10:00:00+0200,1831
2015-07-17T09:00:00Z,2015-07-17T11:00:00+0200,2658
2015-07-17T10:00:00Z,2015-07-17T12:00:00+0200,3086
2015-07-17T11:00:00Z,2015-07-17T13:00:00+0200,3422
2015-07-17T12:00:00Z,2015-07-17T14:00:00+0200,3424
2015-07-17T13:00:00Z,2015-07-17T15:00:00+0200,3280
2015-07-17T14:00:00Z,2015-07-17T16:00:00+0200,2815
2015-07-17T15:00:00Z,2015-07-17T17:00:00+0200,2252
2015-07-17T16:00:00Z,2015-07-17T18:00:00+0200,1902
2015-07-17T17:00:00Z,2015-07-17T19:00:00+0200,1535
2015-07-17T18:00:00Z,2015-07-17T20:00:00+0200,993
2015-07-17T19:00:00Z,2015-07-17T21:00:00+0200,407
2015-07-17T20:00:00Z,2015-07-17T22:00:00+0200,241
2015-07-17T21:00:00Z,2015-07-17T23:00:00+0200,144
2015-07-17T22:00:00Z,2015-07-18T00:00:00+0200,126
2015-07-17T23:00:00Z,2015-07-18T01:00:00+0200,107
2015-07-18T00:00:00Z,2015-07-18T02:00:00+0200,64
2015-07-18T01:00:00Z,2015-07-18T03:00:00+0200,42
2015-07-18T02:00:00Z,2015-07-18T04:00:00+0200,39
2015-07-18T03:00:00Z,2015-07-18T05:00:00+0200,39
2015-07-18T04:00:00Z,2015-07-18T06:00:00+0200,38
2015-07-18T05:00:00Z,2015-07-18T07:00:00+0200,112
2015-07-18T06:00:00Z,2015-07-18T08:00:00+0200,576
2015-07-18T07:00:00Z,2015-07-18T09:00:00+0200,1663
2015-07-18T08:00:00Z,2015-07-18T10:00:00+0200,3360
2015-07-18T09:00:00Z,2015-07-18T11:00:00+0200,4272
2015-07-18T10:00:00Z,2015-07-18T12:00:00+0200,4683
2015-07-18T11:00:00Z,2015-07-18T13:00:00+0200,4957
2015-07-18T12:00:00Z,2015-07-18T14:00:00+0200,4967
2015-07-18T13:00:00Z,2015-07-18T15:00:00+0200,4812
2015-07-18T14:00:00Z,2015-07-18T16:00:00+0200,4513
2015-07-18T15:00:00Z,2015-07-18T17:00:00+0200,3965
2015-07-18T16:00:00Z,2015-07-18T18:00:00+0200,3488
2015-07-18T17:00:00Z,2015-07-18T19:00:00+0200,2879
2015-07-18T18:00:00Z,2015-07-18T20:00:00+0200,1925
2015-07-18T19:00:00Z,2015-07-18T21:00:00+0200,955
2015-07-18T20:00:00Z,2015-07-18T22:00:00+0200,688
2015-07-18T21:00:00Z,2015-07-18T23:00:00+0200,662
2015-07-18T22:00:00Z,2015-07-19T00:00:00+0200,648
2015-07-18T23:00:00Z,2015-07-19T01:00:00+0200,651
2015-07-19T00:00:00Z,2015-07-19T02:00:00+0200,602
2015-07-19T01:00:00Z,2015-07-19T03:00:00+0200,588
2015-07-19T02:00:00Z,2015-07-19T04:00:00+0200,587
2015-07-19T03:00:00Z,2015-07-19T05:00:00+0200,485
2015-07-19T04:00:00Z,2015-07-19T06:00:00+0200,302
2015-07-19T05:00:00Z,2015-07-19T07:00:00+0200,261
2015-07-19T06:00:00Z,2015-07-19T08:00:00+0200,788
2015-07-19T07:00:00Z,2015-07-19T09:00:00+0200,2180
2015-07-19T08:00:00Z,2015-07-19T10:00:00+0200,3506
2015-07-19T09:00:00Z,2015-07-19T11:00:00+0200,4291
2015-07-19T10:00:00Z,2015-07-19T12:00:00+0200,4659
2015-07-19T11:00:00Z,2015-07-19T13:00:00+0200,4776
2015-07-19T12:00:00Z,2015-07-19T14:00:00+0200,4759
2015-07-19T13:00:00Z,2015-07-19T15:00:00+0200,4761
2015-07-19T14:00:00Z,2015-07-19T16:00:00+0200,4574
2015-07-19T15:00:00Z,2015-07-19T17:00:00+0200,4267
2015-07-19T16:00:00Z,2015-07-19T18:00:00+0200,3826
2015-07-19T17:00:00Z,2015-07-19T19:00:00+0200,3224
2015-07-19T18:00:00Z,2015-07-19T20:00:00+0200,2148
2015-07-19T19:00:00Z,2015-07-19T21:00:00+0200,1010
2015-07-19T20:00:00Z,2015-07-19T22:00:00+0200,686
2015-07-19T21:00:00Z,2015-07-19T23:00:00+0200,659
2015-07-19T22:00:00Z,2015-07-20T00:00:00+0200,650
2015-07-19T23:00:00Z,2015-07-20T01:00:00+0200,649
2015-07-20T00:00:00Z,2015-07-20T02:00:00+0200,647
2015-07-20T01:00:00Z,2015-07-20T03:00:00+0200,615
2015-07-20T02:00:00Z,2015-07-20T04:00:00+0200,591
2015-07-20T03:00:00Z,2015-07-20T05:00:00+0200,578
2015-07-20T04:00:00Z,2015-07-20T06:00:00+0200,508
2015-07-20T05:00:00Z,2015-07-20T07:00:00+0200,444
2015-07-20T06:00:00Z,2015-07-20T08:00:00+0200,1026
2015-07-20T07:00:00Z,2015-07-20T09:00:00+0200,2858
2015-07-20T08:00:00Z,2015-07-20T10:00:00+0200,4276
2015-07-20T09:00:00Z,2015-07-20T11:00:00+0200,4812
2015-07-20T10:00:00Z,2015-07-20T12:00:00+0200,5094
2015-07-20T11:00:00Z,2015-07-20T13:00:00+0200,5211
2015-07-20T12:00:00Z,2015-07-20T14:00:00+0200,5186
2015-07-20T13:00:00Z,2015-07-20T15:00:00+0200,5001
2015-07-20T14:00:00Z,2015-07-20T16:00:00+0200,4675
2015-07-20T15:00:00Z,2015-07-20T17:00:00+0200,4297
2015-07-20T16:00:00Z,2015-07-20T18:00:00+0200,3794
2015-07-20T17:00:00Z,2015-07-20T19:00:00+0200,3133
2015-07-20T18:00:00Z,2015-07-20T20:00:00+0200,2120
2015-07-20T19:00:00Z,2015-07-20T21:00:00+0200,1041
2015-07-20T20:00:00Z,2015-07-20T22:00:00+0200,724
2015-07-20T21:00:00Z,2015-07-20T23:00:00+0200,690
2015-07-20T22:00:00Z,2015-07-21T00:00:00+0200,688
2015-07-20T23:00:00Z,2015-07-21T01:00:00+0200,687
2015-07-21T00:00:00Z,2015-07-21T02:00:00+0200,684
2015-07-21T01:00:00Z,2015-07-21T03:00:00+0200,665
2015-07-21T02:00:00Z,2015-07-21T04:00:00+0200,648
2015-07-21T03:00:00Z,2015-07-21T05:00:00+0200,610
2015-07-21T04:00:00Z,2015-07-21T06:00:00+0200,479
2015-07-21T05:00:00Z,2015-07-21T07:00:00+0200,345
2015-07-21T06:00:00Z,2015-07-21T08:00:00+0200,879
2015-07-21T07:00:00Z,2015-07-21T09:00:00+0200,2704
2015-07-21T08:00:00Z,2015-07-21T10:00:00+0200,4172
2015-07-21T09:00:00Z,2015-07-21T11:00:00+0200,4737
2015-07-21T10:00:00Z,2015-07-21T12:00:00+0200,5044
2015-07-21T11:00:00Z,2015-07-21T13:00:00+0200,5185
2015-07-21T12:00:00Z,2015-07-21T14:00:00+0200,5140
2015-07-21T13:00:00Z,2015-07-21T15:00:00+0200,4906
2015-07-21T14:00:00Z,2015-07-21T16:00:00+0200,4622
2015-07-21T15:00:00Z,2015-07-21T17:00:00+0200,4343
2015-07-21T16:00:00Z,2015-07-21T18:00:00+0200,3877
2015-07-21T17:00:00Z,2015-07-21T19:00:00+0200,3116
2015-07-21T18:00:00Z,2015-07-21T20:00:00+0200,2042
2015-07-21T19:00:00Z,2015-07-21T21:00:00+0200,977
2015-07-21T20:00:00Z,2015-07-21T22:00:00+0200,721
2015-07-21T21:00:00Z,2015-07-21T23:00:00+0200,698
2015-07-21T22:00:00Z,2015-07-22T00:00:00+0200,693
2015-07-21T23:00:00Z,2015-07-22T01:00:00+0200,692
2015-07-22T00:00:00Z,2015-07-22T02:00:00+0200,690
2015-07-22T01:00:00Z,2015-07-22T03:00:00+0200,687
2015-07-22T02:00:00Z,2015-07-22T04:00:00+0200,673
2015-07-22T03:00:00Z,2015-07-22T05:00:00+0200,618
2015-07-22T04:00:00Z,2015-07-22T06:00:00+0200,456
2015-07-22T05:00:00Z,2015-07-22T07:00:00+0200,352
2015-07-22T06:00:00Z,2015-07-22T08:00:00+0200,940
2015-07-22T07:00:00Z,2015-07-22T09:00:00+0200,2838
2015-07-22T08:00:00Z,2015-07-22T10:00:00+0200,4314
2015-07-22T09:00:00Z,2015-07-22T11:00:00+0200,4800
2015-07-22T10:00:00Z,2015-07-22T12:00:00+0200,5080
2015-07-22T11:00:00Z,2015-07-22T13:00:00+0200,5212
2015-07-22T12:00:00Z,2015-07-22T14:00:00+0200,5198
2015-07-22T13:00:00Z,2015-07-22T15:00:00+0200,4955
2015-07-22T14:00:00Z,2015-07-22T16:00:00+0200,4676
2015-07-22T15:00:00Z,2015-07-22T17:00:00+0200,4398
2015-07-22T16:00:00Z,2015-07-22T18:00:00+0200,3933
2015-07-22T17:00:00Z,2015-07-22T19:00:00+0200,3187
2015-07-22T18:00:00Z,2015-07-22T20:00:00+0200,2125
2015-07-22T19:00:00Z,2015-07-22T21:00:00+0200,1043
2015-07-22T20:00:00Z,2015-07-22T22:00:00+0200,754
2015-07-22T21:00:00Z,2015-07-22T23:00:00+0200,725
2015-07-22T22:00:00Z,2015-07-23T00:00:00+0200,707
2015-07-22T23:00:00Z,2015-07-23T01:00:00+0200,706
2015-07-23T00:00:00Z,2015-07-23T02:00:00+0200,704
2015-07-23T01:00:00Z,2015-07-23T03:00:00+0200,704
2015-07-23T02:00:00Z,2015-07-23T04:00:00+0200,700
2015-07-23T03:00:00Z,2015-07-23T05:00:00+0200,689
2015-07-23T04:00:00Z,2015-07-23T06:00:00+0200,549
2015-07-23T05:00:00Z,2015-07-23T07:00:00+0200,436
2015-07-23T06:00:00Z,2015-07-23T08:00:00+0200,1034
2015-07-23T07:00:00Z,2015-07-23T09:00:00+0200,2902
2015-07-23T08:00:00Z,2015-07-23T10:00:00+0200,4294
2015-07-23T09:00:00Z,2015-07-23T11:00:00+0200,4799
2015-07-23T10:00:00Z,2015-07-23T12:00:00+0200,5116
2015-07-23T11:00:00Z,2015-07-23T13:00:00+0200,5224
2015-07-23T12:00:00Z,2015-07-23T14:00:00+0200,5213
2015-07-23T13:00:00Z,2015-07-23T15:00:00+0200,5048
2015-07-23T14:00:00Z,2015-07-23T16:00:00+0200,4806
2015-07-23T15:00:00Z,2015-07-23T17:00:00+0200,4424
2015-07-23T16:00:00Z,2015-07-23T18:00:00+0200,3850
2015-07-23T17:00:00Z,2015-07-23T19:00:00+0200,3114
2015-07-23T18:00:00Z,2015-07-23T20:00:00+0200,2142
2015-07-23T19:00:00Z,2015-07-23T21:00:00+0200,1063
2015-07-23T20:00:00Z,2015-07-23T22:00:00+0200,753
2015-07-23T21:00:00Z,2015-07-23T23:00:00+0200,713
2015-07-23T22:00:00Z,2015-07-24T00:00:00+0200,710
2015-07-23T23:00:00Z,2015-07-24T01:00:00+0200,709
2015-07-24T00:00:00Z,2015-07-24T02:00:00+0200,702
2015-07-24T01:00:00Z,2015-07-24T03:00:00+0200,661
2015-07-24T02:00:00Z,2015-07-24T04:00:00+0200,651
2015-07-24T03:00:00Z,2015-07-24T05:00:00+0200,589
2015-07-24T04:00:00Z,2015-07-24T06:00:00+0200,469
2015-07-24T05:00:00Z,2015-07-24T07:00:00+0200,393
2015-07-24T06:00:00Z,2015-07-24T08:00:00+0200,1026
2015-07-24T07:00:00Z,2015-07-24T09:00:00+0200,2870
2015-07-24T08:00:00Z,2015-07-24T10:00:00+0200,4297
2015-07-24T09:00:00Z,2015-07-24T11:00:00+0200,4851
2015-07-24T10:00:00Z,2015-07-24T12:00:00+0200,5094
2015-07-24T11:00:00Z,2015-07-24T13:00:00+0200,5209
2015-07-24T12:00:00Z,2015-07-24T14:00:00+0200,5246
2015-07-24T13:00:00Z,2015-07-24T15:00:00+0200,5210
2015-07-24T14:00:00Z,2015-07-24T16:00:00+0200,4980
2015-07-24T15:00:00Z,2015-07-24T17:00:00+0200,4610
2015-07-24T16:00:00Z,2015-07-24T18:00:00+0200,4040
2015-07-24T17:00:00Z,2015-07-24T19:00:00+0200,3143
2015-07-24T18:00:00Z,2015-07-24T20:00:00+0200,1949
2015-07-24T19:00:00Z,2015-07-24T21:00:00+0200,931
2015-07-24T20:00:00Z,2015-07-24T22:00:00+0200,717
2015-07-24T21:00:00Z,2015-07-24T23:00:00+0200,694
2015-07-24T22:00:00Z,2015-07-25T00:00:00+0200,690
2015-07-24T23:00:00Z,2015-07-25T01:00:00+0200,690
2015-07-25T00:00:00Z,2015-07-25T02:00:00+0200,661
2015-07-25T01:00:00Z,2015-07-25T03:00:00+0200,647
2015-07-25T02:00:00Z,2015-07-25T04:00:00+0200,638
2015-07-25T03:00:00Z,2015-07-25T05:00:00+0200,623
2015-07-25T04:00:00Z,2015-07-25T06:00:00+0200,465
2015-07-25T05:00:00Z,2015-07-25T07:00:00+0200,484
2015-07-25T06:00:00Z,2015-07-25T08:00:00+0200,1032
2015-07-25T07:00:00Z,2015-07-25T09:00:00+0200,2882
2015-07-25T08:00:00Z,2015-07-25T10:00:00+0200,4283
2015-07-25T09:00:00Z,2015-07-25T11:00:00+0200,4754
2015-07-25T10:00:00Z,2015-07-25T12:00:00+0200,5073
2015-07-25T11:00:00Z,2015-07-25T13:00:00+0200,5280
2015-07-25T12:00:00Z,2015-07-25T14:00:00+0200,5283
2015-07-25T13:00:00Z,2015-07-25T15:00:00+0200,5218
2015-07-25T14:00:00Z,2015-07-25T16:00:00+0200,5027
2015-07-25T15:00:00Z,2015-07-25T17:00:00+0200,4701
2015-07-25T16:00:00Z,2015-07-25T18:00:00+0200,4242
2015-07-25T17:00:00Z,2015-07-25T19:00:00+0200,3559
2015-07-25T18:00:00Z,2015-07-25T20:00:00+0200,2351
2015-07-25T19:00:00Z,2015-07-25T21:00:00+0200,1056
2015-07-25T20:00:00Z,2015-07-25T22:00:00+0200,757
2015-07-25T21:00:00Z,2015-07-25T23:00:00+0200,716
2015-07-25T22:00:00Z,2015-07-26T00:00:00+0200,710
2015-07-25T23:00:00Z,2015-07-26T01:00:00+0200,710
2015-07-26T00:00:00Z,2015-07-26T02:00:00+0200,705
2015-07-26T01:00:00Z,2015-07-26T03:00:00+0200,701
2015-07-26T02:00:00Z,2015-07-26T04:00:00+0200,697
2015-07-26T03:00:00Z,2015-07-26T05:00:00+0200,682
2015-07-26T04:00:00Z,2015-07-26T06:00:00+0200,519
2015-07-26T05:00:00Z,2015-07-26T07:00:00+0200,409
2015-07-26T06:00:00Z,2015-07-26T08:00:00+0200,940
2015-07-26T07:00:00Z,2015-07-26T09:00:00+0200,2715
2015-07-26T08:00:00Z,2015-07-26T10:00:00+0200,4150
2015-07-26T09:00:00Z,2015-07-26T11:00:00+0200,4717
2015-07-26T10:00:00Z,2015-07-26T12:00:00+0200,5038
2015-07-26T11:00:00Z,2015-07-26T13:00:00+0200,5212
2015-07-26T12:00:00Z,2015-07-26T14:00:00+0200,5258
2015-07-26T13:00:00Z,2015-07-26T15:00:00+0200,5163
2015-07-26T14:00:00Z,2015-07-26T16:00:00+0200,4966
2015-07-26T15:00:00Z,2015-07-26T17:00:00+0200,4615
2015-07-26T16:00:00Z,2015-07-26T18:00:00+0200,4090
2015-07-26T17:00:00Z,2015-07-26T19:00:00+0200,3347
2015-07-26T18:00:00Z,2015-07-26T20:00:00+0200,2139
2015-07-26T19:00:00Z,2015-07-26T21:00:00+0200,1045
2015-07-26T20:00:00Z,2015-07-26T22:00:00+0200,760
2015-07-26T21:00:00Z,2015-07-26T23:00:00+0200,727
2015-07-26T22:00:00Z,2015-07-27T00:00:00+0200,725
2015-07-26T23:00:00Z,2015-07-27T01:00:00+0200,724
2015-07-27T00:00:00Z,2015-07-27T02:00:00+0200,713
2015-07-27T01:00:00Z,2015-07-27T03:00:00+0200,714
2015-07-27T02:00:00Z,2015-07-27T04:00:00+0200,709
2015-07-27T03:00:00Z,2015-07-27T05:00:00+0200,701
2015-07-27T04:00:00Z,2015-07-27T06:00:00+0200,570
2015-07-27T05:00:00Z,2015-07-27T07:00:00+0200,382
2015-07-27T06:00:00Z,2015-07-27T08:00:00+0200,915
2015-07-27T07:00:00Z,2015-07-27T09:00:00+0200,2764
2015-07-27T08:00:00Z,2015-07-27T10:00:00+0200,4252
2015-07-27T09:00:00Z,2015-07-27T11:00:00+0200,4781
2015-07-27T10:00:00Z,2015-07-27T12:00:00+0200,5107
2015-07-27T11:00:00Z,2015-07-27T13:00:00+0200,5271
2015-07-27T12:00:00Z,2015-07-27T14:00:00+0200,5258
2015-07-27T13:00:00Z,2015-07-27T15:00:00+0200,5190
2015-07-27T14:00:00Z,2015-07-27T16:00:00+0200,5019
2015-07-27T15:00:00Z,2015-07-27T17:00:00+0200,4710
2015-07-27T16:00:00Z,2015-07-27T18:00:00+0200,4199
2015-07-27T17:00:00Z,2015-07-27T19:00:00+0200,3464
2015-07-27T18:00:00Z,2015-07-27T20:00:00+0200,2232
2015-07-27T19:00:00Z,2015-07-27T21:00:00+0200,1062
2015-07-27T20:00:00Z,2015-07-27T22:00:00+0200,759
2015-07-27T21:00:00Z,2015-07-27T23:00:00+0200,734
2015-07-27T22:00:00Z,2015-07-28T00:00:00+0200,732
2015-07-27T23:00:00Z,2015-07-28T01:00:00+0200,730
2015-07-28T00:00:00Z,2015-07-28T02:00:00+0200,718
2015-07-28T01:00:00Z,2015-07-28T03:00:00+0200,723
2015-07-28T02:00:00Z,2015-07-28T04:00:00+0200,722
2015-07-28T03:00:00Z,2015-07-28T05:00:00+0200,716
2015-07-28T04:00:00Z,2015-07-28T06:00:00+0200,598
2015-07-28T05:00:00Z,2015-07-28T07:00:00+0200,405
2015-07-28T06:00:00Z,2015-07-28T08:00:00+0200,973
2015-07-28T07:00:00Z,2015-07-28T09:00:00+0200,2751
2015-07-28T08:00:00Z,2015-07-28T10:00:00+0200,4238
2015-07-28T09:00:00Z,2015-07-28T11:00:00+0200,4729
2015-07-28T10:00:00Z,2015-07-28T12:00:00+0200,4994
2015-07-28T11:00:00Z,2015-07-28T13:00:00+0200,5180
2015-07-28T12:00:00Z,2015-07-28T14:00:00+0200,5190
2015-07-28T13:00:00Z,2015-07-28T15:00:00+0200,5119
2015-07-28T14:00:00Z,2015-07-28T16:00:00+0200,4944
2015-07-28T15:00:00Z,2015-07-28T17:00:00+0200,4580
2015-07-28T16:00:00Z,2015-07-28T18:00:00+0200,4024
2015-07-28T17:00:00Z,2015-07-28T19:00:00+0200,3212
2015-07-28T18:00:00Z,2015-07-28T20:00:00+0200,1941
2015-07-28T19:00:00Z,2015-07-28T21:00:00+0200,969
2015-07-28T20:00:00Z,2015-07-28T22:00:00+0200,725
2015-07-28T21:00:00Z,2015-07-28T23:00:00+0200,705
2015-07-28T22:00:00Z,2015-07-29T00:00:00+0200,706
2015-07-28T23:00:00Z,2015-07-29T01:00:00+0200,703
2015-07-29T00:00:00Z,2015-07-29T02:00:00+0200,697
2015-07-29T01:00:00Z,2015-07-29T03:00:00+0200,694
2015-07-29T02:00:00Z,2015-07-29T04:00:00+0200,677
2015-07-29T03:00:00Z,2015-07-29T05:00:00+0200,616
2015-07-29T04:00:00Z,2015-07-29T06:00:00+0200,406
2015-07-29T05:00:00Z,2015-07-29T07:00:00+0200,277
2015-07-29T06:00:00Z,2015-07-29T08:00:00+0200,794
2015-07-29T07:00:00Z,2015-07-29T09:00:00+0200,2338
2015-07-29T08:00:00Z,2015-07-29T10:00:00+0200,3992
2015-07-29T09:00:00Z,2015-07-29T11:00:00+0200,4706
2015-07-29T10:00:00Z,2015-07-29T12:00:00+0200,5018
2015-07-29T11:00:00Z,2015-07-29T13:00:00+0200,5132
2015-07-29T12:00:00Z,2015-07-29T14:00:00+0200,5154
2015-07-29T13:00:00Z,2015-07-29T15:00:00+0200,5056
2015-07-29T14:00:00Z,2015-07-29T16:00:00+0200,4762
2015-07-29T15:00:00Z,2015-07-29T17:00:00+0200,4262
2015-07-29T16:00:00Z,2015-07-29T18:00:00+0200,3704
2015-07-29T17:00:00Z,2015-07-29T19:00:00+0200,3113
2015-07-29T18:00:00Z,2015-07-29T20:00:00+0200,2002
2015-07-29T19:00:00Z,2015-07-29T21:00:00+0200,1011
2015-07-29T20:00:00Z,2015-07-29T22:00:00+0200,720
2015-07-29T21:00:00Z,2015-07-29T23:00:00+0200,693
2015-07-29T22:00:00Z,2015-07-30T00:00:00+0200,690
2015-07-29T23:00:00Z,2015-07-30T01:00:00+0200,666
2015-07-30T00:00:00Z,2015-07-30T02:00:00+0200,630
2015-07-30T01:00:00Z,2015-07-30T03:00:00+0200,615
2015-07-30T02:00:00Z,2015-07-30T04:00:00+0200,612
2015-07-30T03:00:00Z,2015-07-30T05:00:00+0200,622
