E2F86B7261C10873865CEC2FEFD2F3E0,,Versienr,I_1.02
02-03-2023 23:00,02-03-2023 22:45,02-03-2023 23:00,0.00000000
02-03-2023 23:15,02-03-2023 23:00,02-03-2023 23:15,0.00000000
02-03-2023 23:30,02-03-2023 23:15,02-03-2023 23:30,0.00000000
02-03-2023 23:45,02-03-2023 23:30,02-03-2023 23:45,0.00000000
03-03-2023 00:00,02-03-2023 23:45,03-03-2023 00:00,0.00000000
03-03-2023 00:15,03-03-2023 00:00,03-03-2023 00:15,0.00000000
03-03-2023 00:30,03-03-2023 00:15,03-03-2023 00:30,0.00000000
03-03-2023 00:45,03-03-2023 00:30,03-03-2023 00:45,0.00000000
03-03-2023 01:00,03-03-2023 00:45,03-03-2023 01:00,0.00000000
03-03-2023 01:15,03-03-2023 01:00,03-03-2023 01:15,0.00000000
03-03-2023 01:30,03-03-2023 01:15,03-03-2023 01:30,0.00000000
03-03-2023 01:45,03-03-2023 01:30,03-03-2023 01:45,0.00000000
03-03-2023 02:00,03-03-2023 01:45,03-03-2023 02:00,0.00000000
03-03-2023 02:15,03-03-2023 02:00,03-03-2023 02:15,0.00000000
03-03-2023 02:30,03-03-2023 02:15,03-03-2023 02:30,0.00000000
03-03-2023 02:45,03-03-2023 02:30,03-03-2023 02:45,0.00000000
03-03-2023 03:00,03-03-2023 02:45,03-03-2023 03:00,0.00000000
03-03-2023 03:15,03-03-2023 03:00,03-03-2023 03:15,0.00000000
03-03-2023 03:30,03-03-2023 03:15,03-03-2023 03:30,0.00000000
03-03-2023 03:45,03-03-2023 03:30,03-03-2023 03:45,0.00000000
03-03-2023 04:00,03-03-2023 03:45,03-03-2023 04:00,0.00000000
03-03-2023 04:15,03-03-2023 04:00,03-03-2023 04:15,0.00000000
03-03-2023 04:30,03-03-2023 04:15,03-03-2023 04:30,0.00000000
03-03-2023 04:45,03-03-2023 04:30,03-03-2023 04:45,0.00000000
03-03-2023 05:00,03-03-2023 04:45,03-03-2023 05:00,0.00000000
03-03-2023 05:15,03-03-2023 05:00,03-03-2023 05:15,0.00000000
03-03-2023 05:30,03-03-2023 05:15,03-03-2023 05:30,0.00000000
03-03-2023 05:45,03-03-2023 05:30,03-03-2023 05:45,0.00000000
03-03-2023 06:00,03-03-2023 05:45,03-03-2023 06:00,0.00000000
03-03-2023 06:15,03-03-2023 06:00,03-03-2023 06:15,0.00000000
03-03-2023 06:30,03-03-2023 06:15,03-03-2023 06:30,0.00000000
03-03-2023 06:45,03-03-2023 06:30,03-03-2023 06:45,0.00000000
03-03-2023 07:00,03-03-2023 06:45,03-03-2023 07:00,0.00000000
03-03-2023 07:15,03-03-2023 07:00,03-03-2023 07:15,0.00000000
03-03-2023 07:30,03-03-2023 07:15,03-03-2023 07:30,0.00000000
03-03-2023 07:45,03-03-2023 07:30,03-03-2023 07:45,0.00000000
03-03-2023 08:00,03-03-2023 07:45,03-03-2023 08:00,0.00000000
03-03-2023 08:15,03-03-2023 08:00,03-03-2023 08:15,0.00000000
03-03-2023 08:30,03-03-2023 08:15,03-03-2023 08:30,0.00000000
03-03-2023 08:45,03-03-2023 08:30,03-03-2023 08:45,0.00000000
03-03-2023 09:00,03-03-2023 08:45,03-03-2023 09:00,0.00000000
03-03-2023 09:15,03-03-2023 09:00,03-03-2023 09:15,0.00000005
03-03-2023 09:30,03-03-2023 09:15,03-03-2023 09:30,0.00000083
03-03-2023 09:45,03-03-2023 09:30,03-03-2023 09:45,0.00000300
03-03-2023 10:00,03-03-2023 09:45,03-03-2023 10:00,0.00000717
03-03-2023 10:15,03-03-2023 10:00,03-03-2023 10:15,0.00001315
03-03-2023 10:30,03-03-2023 10:15,03-03-2023 10:30,0.00002085
03-03-2023 10:45,03-03-2023 10:30,03-03-2023 10:45,0.00002904
03-03-2023 11:00,03-03-2023 10:45,03-03-2023 11:00,0.00003745
03-03-2023 11:15,03-03-2023 11:00,03-03-2023 11:15,0.00004451
03-03-2023 11:30,03-03-2023 11:15,03-03-2023 11:30,0.00005011
03-03-2023 11:45,03-03-2023 11:30,03-03-2023 11:45,0.00005420
03-03-2023 12:00,03-03-2023 11:45,03-03-2023 12:00,0.00005874
03-03-2023 12:15,03-03-2023 12:00,03-03-2023 12:15,0.00006301
03-03-2023 12:30,03-03-2023 12:15,03-03-2023 12:30,0.00006689
03-03-2023 12:45,03-03-2023 12:30,03-03-2023 12:45,0.00006924
03-03-2023 13:00,03-03-2023 12:45,03-03-2023 13:00,0.00007023
03-03-2023 13:15,03-03-2023 13:00,03-03-2023 13:15,0.00006985
03-03-2023 13:30,03-03-2023 13:15,03-03-2023 13:30,0.00006760
03-03-2023 13:45,03-03-2023 13:30,03-03-2023 13:45,0.00006458
03-03-2023 14:00,03-03-2023 13:45,03-03-2023 14:00,0.00006151
03-03-2023 14:15,03-03-2023 14:00,03-03-2023 14:15,0.00005752
03-03-2023 14:30,03-03-2023 14:15,03-03-2023 14:30,0.00005253
03-03-2023 14:45,03-03-2023 14:30,03-03-2023 14:45,0.00004566
03-03-2023 15:00,03-03-2023 14:45,03-03-2023 15:00,0.00003979
03-03-2023 15:15,03-03-2023 15:00,03-03-2023 15:15,0.00003362
03-03-2023 15:30,03-03-2023 15:15,03-03-2023 15:30,0.00002704
03-03-2023 15:45,03-03-2023 15:30,03-03-2023 15:45,0.00001880
03-03-2023 16:00,03-03-2023 15:45,03-03-2023 16:00,0.00001109
03-03-2023 16:15,03-03-2023 16:00,03-03-2023 16:15,0.00000507
03-03-2023 16:30,03-03-2023 16:15,03-03-2023 16:30,0.00000161
03-03-2023 16:45,03-03-2023 16:30,03-03-2023 16:45,0.00000021
03-03-2023 17:00,03-03-2023 16:45,03-03-2023 17:00,0.00000000
03-03-2023 17:15,03-03-2023 17:00,03-03-2023 17:15,0.00000000
03-03-2023 17:30,03-03-2023 17:15,03-03-2023 17:30,0.00000000
03-03-2023 17:45,03-03-2023 17:30,03-03-2023 17:45,0.00000000
03-03-2023 18:00,03-03-2023 17:45,03-03-2023 18:00,0.00000000
03-03-2023 18:15,03-03-2023 18:00,03-03-2023 18:15,0.00000000
03-03-2023 18:30,03-03-2023 18:15,03-03-2023 18:30,0.00000000
03-03-2023 18:45,03-03-2023 18:30,03-03-2023 18:45,0.00000000
03-03-2023 19:00,03-03-2023 18:45,03-03-2023 19:00,0.00000000
03-03-2023 19:15,03-03-2023 19:00,03-03-2023 19:15,0.00000000
03-03-2023 19:30,03-03-2023 19:15,03-03-2023 19:30,0.00000000
03-03-2023 19:45,03-03-2023 19:30,03-03-2023 19:45,0.00000000
03-03-2023 20:00,03-03-2023 19:45,03-03-2023 20:00,0.00000000
03-03-2023 20:15,03-03-2023 20:00,03-03-2023 20:15,0.00000000
03-03-2023 20:30,03-03-2023 20:15,03-03-2023 20:30,0.00000000
03-03-2023 20:45,03-03-2023 20:30,03-03-2023 20:45,0.00000000
03-03-2023 21:00,03-03-2023 20:45,03-03-2023 21:00,0.00000000
03-03-2023 21:15,03-03-2023 21:00,03-03-2023 21:15,0.00000000
03-03-2023 21:30,03-03-2023 21:15,03-03-2023 21:30,0.00000000
03-03-2023 21:45,03-03-2023 21:30,03-03-2023 21:45,0.00000000
03-03-2023 22:00,03-03-2023 21:45,03-03-2023 22:00,0.00000000
03-03-2023 22:15,03-03-2023 22:00,03-03-2023 22:15,0.00000000
03-03-2023 22:30,03-03-2023 22:15,03-03-2023 22:30,0.00000000
03-03-2023 22:45,03-03-2023 22:30,03-03-2023 22:45,0.00000000
03-03-2023 23:00,03-03-2023 22:45,03-03-2023 23:00,0.00000000
03-03-2023 23:15,03-03-2023 23:00,03-03-2023 23:15,0.00000000
03-03-2023 23:30,03-03-2023 23:15,03-03-2023 23:30,0.00000000
03-03-2023 23:45,03-03-2023 23:30,03-03-2023 23:45,0.00000000
04-03-2023 00:00,03-03-2023 23:45,04-03-2023 00:00,0.00000000
04-03-2023 00:15,04-03-2023 00:00,04-03-2023 00:15,0.00000000
04-03-2023 00:30,04-03-2023 00:15,04-03-2023 00:30,0.00000000
04-03-2023 00:45,04-03-2023 00:30,04-03-2023 00:45,0.00000000
04-03-2023 01:00,04-03-2023 00:45,04-03-2023 01:00,0.00000000
04-03-2023 01:15,04-03-2023 01:00,04-03-2023 01:15,0.00000000
04-03-2023 01:30,04-03-2023 01:15,04-03-2023 01:30,0.00000000
04-03-2023 01:45,04-03-2023 01:30,04-03-2023 01:45,0.00000000
04-03-2023 02:00,04-03-2023 01:45,04-03-2023 02:00,0.00000000
04-03-2023 02:15,04-03-2023 02:00,04-03-2023 02:15,0.00000000
04-03-2023 02:30,04-03-2023 02:15,04-03-2023 02:30,0.00000000
04-03-2023 02:45,04-03-2023 02:30,04-03-2023 02:45,0.00000000
04-03-2023 03:00,04-03-2023 02:45,04-03-2023 03:00,0.00000000
04-03-2023 03:15,04-03-2023 03:00,04-03-2023 03:15,0.00000000
04-03-2023 03:30,04-03-2023 03:15,04-03-2023 03:30,0.00000000
04-03-2023 03:45,04-03-2023 03:30,04-03-2023 03:45,0.00000000
04-03-2023 04:00,04-03-2023 03:45,04-03-2023 04:00,0.00000000
04-03-2023 04:15,04-03-2023 04:00,04-03-2023 04:15,0.00000000
04-03-2023 04:30,04-03-2023 04:15,04-03-2023 04:30,0.00000000
04-03-2023 04:45,04-03-2023 04:30,04-03-2023 04:45,0.00000000
04-03-2023 05:00,04-03-2023 04:45,04-03-2023 05:00,0.00000000
04-03-2023 05:15,04-03-2023 05:00,04-03-2023 05:15,0.00000000
04-03-2023 05:30,04-03-2023 05:15,04-03-2023 05:30,0.00000000
04-03-2023 05:45,04-03-2023 05:30,04-03-2023 05:45,0.00000000
04-03-2023 06:00,04-03-2023 05:45,04-03-2023 06:00,0.00000000
04-03-2023 06:15,04-03-2023 06:00,04-03-2023 06:15,0.00000000
04-03-2023 06:30,04-03-2023 06:15,04-03-2023 06:30,0.00000000
04-03-2023 06:45,04-03-2023 06:30,04-03-2023 06:45,0.00000000
04-03-2023 07:00,04-03-2023 06:45,04-03-2023 07:00,0.00000000
04-03-2023 07:15,04-03-2023 07:00,04-03-2023 07:15,0.00000000
04-03-2023 07:30,04-03-2023 07:15,04-03-2023 07:30,0.00000000
04-03-2023 07:45,04-03-2023 07:30,04-03-2023 07:45,0.00000000
04-03-2023 08:00,04-03-2023 07:45,04-03-2023 08:00,0.00000000
04-03-2023 08:15,04-03-2023 08:00,04-03-2023 08:15,0.00000000
04-03-2023 08:30,04-03-2023 08:15,04-03-2023 08:30,0.00000000
04-03-2023 08:45,04-03-2023 08:30,04-03-2023 08:45,0.00000000
04-03-2023 09:00,04-03-2023 08:45,04-03-2023 09:00,0.00000000
04-03-2023 09:15,04-03-2023 09:00,04-03-2023 09:15,0.00000000
04-03-2023 09:30,04-03-2023 09:15,04-03-2023 09:30,0.00000028
04-03-2023 09:45,04-03-2023 09:30,04-03-2023 09:45,0.00000128
04-03-2023 10:00,04-03-2023 09:45,04-03-2023 10:00,0.00000406
04-03-2023 10:15,04-03-2023 10:00,04-03-2023 10:15,0.00000894
04-03-2023 10:30,04-03-2023 10:15,04-03-2023 10:30,0.00001608
04-03-2023 10:45,04-03-2023 10:30,04-03-2023 10:45,0.00002441
04-03-2023 11:00,04-03-2023 10:45,04-03-2023 11:00,0.00003434
04-03-2023 11:15,04-03-2023 11:00,04-03-2023 11:15,0.00004341
04-03-2023 11:30,04-03-2023 11:15,04-03-2023 11:30,0.00005118
04-03-2023 11:45,04-03-2023 11:30,04-03-2023 11:45,0.00005536
04-03-2023 12:00,04-03-2023 11:45,04-03-2023 12:00,0.00005867
04-03-2023 12:15,04-03-2023 12:00,04-03-2023 12:15,0.00006095
04-03-2023 12:30,04-03-2023 12:15,04-03-2023 12:30,0.00006374
04-03-2023 12:45,04-03-2023 12:30,04-03-2023 12:45,0.00006512
04-03-2023 13:00,04-03-2023 12:45,04-03-2023 13:00,0.00006592
04-03-2023 13:15,04-03-2023 13:00,04-03-2023 13:15,0.00006531
04-03-2023 13:30,04-03-2023 13:15,04-03-2023 13:30,0.00006476
04-03-2023 13:45,04-03-2023 13:30,04-03-2023 13:45,0.00006243
04-03-2023 14:00,04-03-2023 13:45,04-03-2023 14:00,0.00005941
04-03-2023 14:15,04-03-2023 14:00,04-03-2023 14:15,0.00005433
04-03-2023 14:30,04-03-2023 14:15,04-03-2023 14:30,0.00004889
04-03-2023 14:45,04-03-2023 14:30,04-03-2023 14:45,0.00004187
04-03-2023 15:00,04-03-2023 14:45,04-03-2023 15:00,0.00003496
04-03-2023 15:15,04-03-2023 15:00,04-03-2023 15:15,0.00002747
04-03-2023 15:30,04-03-2023 15:15,04-03-2023 15:30,0.00001998
04-03-2023 15:45,04-03-2023 15:30,04-03-2023 15:45,0.00001212
04-03-2023 16:00,04-03-2023 15:45,04-03-2023 16:00,0.00000590
04-03-2023 16:15,04-03-2023 16:00,04-03-2023 16:15,0.00000201
04-03-2023 16:30,04-03-2023 16:15,04-03-2023 16:30,0.00000050
04-03-2023 16:45,04-03-2023 16:30,04-03-2023 16:45,0.00000004
04-03-2023 17:00,04-03-2023 16:45,04-03-2023 17:00,0.00000000
04-03-2023 17:15,04-03-2023 17:00,04-03-2023 17:15,0.00000000
04-03-2023 17:30,04-03-2023 17:15,04-03-2023 17:30,0.00000000
04-03-2023 17:45,04-03-2023 17:30,04-03-2023 17:45,0.00000000
04-03-2023 18:00,04-03-2023 17:45,04-03-2023 18:00,0.00000000
04-03-2023 18:15,04-03-2023 18:00,04-03-2023 18:15,0.00000000
04-03-2023 18:30,04-03-2023 18:15,04-03-2023 18:30,0.00000000
04-03-2023 18:45,04-03-2023 18:30,04-03-2023 18:45,0.00000000
04-03-2023 19:00,04-03-2023 18:45,04-03-2023 19:00,0.00000000
04-03-2023 19:15,04-03-2023 19:00,04-03-2023 19:15,0.00000000
04-03-2023 19:30,04-03-2023 19:15,04-03-2023 19:30,0.00000000
04-03-2023 19:45,04-03-2023 19:30,04-03-2023 19:45,0.00000000
04-03-2023 20:00,04-03-2023 19:45,04-03-2023 20:00,0.00000000
04-03-2023 20:15,04-03-2023 20:00,04-03-2023 20:15,0.00000000
04-03-2023 20:30,04-03-2023 20:15,04-03-2023 20:30,0.00000000
04-03-2023 20:45,04-03-2023 20:30,04-03-2023 20:45,0.00000000
04-03-2023 21:00,04-03-2023 20:45,04-03-2023 21:00,0.00000000
04-03-2023 21:15,04-03-2023 21:00,04-03-2023 21:15,0.00000000
04-03-2023 21:30,04-03-2023 21:15,04-03-2023 21:30,0.00000000
04-03-2023 21:45,04-03-2023 21:30,04-03-2023 21:45,0.00000000
04-03-2023 22:00,04-03-2023 21:45,04-03-2023 22:00,0.00000000
04-03-2023 22:15,04-03-2023 22:00,04-03-2023 22:15,0.00000000
04-03-2023 22:30,04-03-2023 22:15,04-03-2023 22:30,0.00000000
04-03-2023 22:45,04-03-2023 22:30,04-03-2023 22:45,0.00000000
04-03-2023 23:00,04-03-2023 22:45,04-03-2023 23:00,0.00000000
04-03-2023 23:15,04-03-2023 23:00,04-03-2023 23:15,0.00000000
04-03-2023 23:30,04-03-2023 23:15,04-03-2023 23:30,0.00000000
04-03-2023 23:45,04-03-2023 23:30,04-03-2023 23:45,0.00000000
05-03-2023 00:00,04-03-2023 23:45,05-03-2023 00:00,0.00000000
05-03-2023 00:15,05-03-2023 00:00,05-03-2023 00:15,0.00000000
05-03-2023 00:30,05-03-2023 00:15,05-03-2023 00:30,0.00000000
05-03-2023 00:45,05-03-2023 00:30,05-03-2023 00:45,0.00000000
05-03-2023 01:00,05-03-2023 00:45,05-03-2023 01:00,0.00000000
05-03-2023 01:15,05-03-2023 01:00,05-03-2023 01:15,0.00000000
05-03-2023 01:30,05-03-2023 01:15,05-03-2023 01:30,0.00000000
05-03-2023 01:45,05-03-2023 01:30,05-03-2023 01:45,0.00000000
05-03-2023 02:00,05-03-2023 01:45,05-03-2023 02:00,0.00000000
05-03-2023 02:15,05-03-2023 02:00,05-03-2023 02:15,0.00000000
05-03-2023 02:30,05-03-2023 02:15,05-03-2023 02:30,0.00000000
05-03-2023 02:45,05-03-2023 02:30,05-03-2023 02:45,0.00000000
05-03-2023 03:00,05-03-2023 02:45,05-03-2023 03:00,0.00000000
05-03-2023 03:15,05-03-2023 03:00,05-03-2023 03:15,0.00000000
05-03-2023 03:30,05-03-2023 03:15,05-03-2023 03:30,0.00000000
05-03-2023 03:45,05-03-2023 03:30,05-03-2023 03:45,0.00000000
05-03-2023 04:00,05-03-2023 03:45,05-03-2023 04:00,0.00000000
05-03-2023 04:15,05-03-2023 04:00,05-03-2023 04:15,0.00000000
05-03-2023 04:30,05-03-2023 04:15,05-03-2023 04:30,0.00000000
05-03-2023 04:45,05-03-2023 04:30,05-03-2023 04:45,0.00000000
05-03-2023 05:00,05-03-2023 04:45,05-03-2023 05:00,0.00000000
05-03-2023 05:15,05-03-2023 05:00,05-03-2023 05:15,0.00000000
05-03-2023 05:30,05-03-2023 05:15,05-03-2023 05:30,0.00000000
05-03-2023 05:45,05-03-2023 05:30,05-03-2023 05:45,0.00000000
05-03-2023 06:00,05-03-2023 05:45,05-03-2023 06:00,0.00000000
05-03-2023 06:15,05-03-2023 06:00,05-03-2023 06:15,0.00000000
05-03-2023 06:30,05-03-2023 06:15,05-03-2023 06:30,0.00000000
05-03-2023 06:45,05-03-2023 06:30,05-03-2023 06:45,0.00000000
05-03-2023 07:00,05-03-2023 06:45,05-03-2023 07:00,0.00000000
05-03-2023 07:15,05-03-2023 07:00,05-03-2023 07:15,0.00000000
05-03-2023 07:30,05-03-2023 07:15,05-03-2023 07:30,0.00000000
05-03-2023 07:45,05-03-2023 07:30,05-03-2023 07:45,0.00000000
05-03-2023 08:00,05-03-2023 07:45,05-03-2023 08:00,0.00000000
05-03-2023 08:15,05-03-2023 08:00,05-03-2023 08:15,0.00000000
05-03-2023 08:30,05-03-2023 08:15,05-03-2023 08:30,0.00000000
05-03-2023 08:45,05-03-2023 08:30,05-03-2023 08:45,0.00000000
05-03-2023 09:00,05-03-2023 08:45,05-03-2023 09:00,0.00000006
05-03-2023 09:15,05-03-2023 09:00,05-03-2023 09:15,0.00000074
05-03-2023 09:30,05-03-2023 09:15,05-03-2023 09:30,0.00000214
05-03-2023 09:45,05-03-2023 09:30,05-03-2023 09:45,0.00000480
05-03-2023 10:00,05-03-2023 09:45,05-03-2023 10:00,0.00000915
05-03-2023 10:15,05-03-2023 10:00,05-03-2023 10:15,0.00001576
05-03-2023 10:30,05-03-2023 10:15,05-03-2023 10:30,0.00002371
05-03-2023 10:45,05-03-2023 10:30,05-03-2023 10:45,0.00003172
05-03-2023 11:00,05-03-2023 10:45,05-03-2023 11:00,0.00003890
05-03-2023 11:15,05-03-2023 11:00,05-03-2023 11:15,0.00004655
05-03-2023 11:30,05-03-2023 11:15,05-03-2023 11:30,0.00005423
05-03-2023 11:45,05-03-2023 11:30,05-03-2023 11:45,0.00006070
05-03-2023 12:00,05-03-2023 11:45,05-03-2023 12:00,0.00006468
05-03-2023 12:15,05-03-2023 12:00,05-03-2023 12:15,0.00006639
05-03-2023 12:30,05-03-2023 12:15,05-03-2023 12:30,0.00006786
05-03-2023 12:45,05-03-2023 12:30,05-03-2023 12:45,0.00006869
05-03-2023 13:00,05-03-2023 12:45,05-03-2023 13:00,0.00006922
05-03-2023 13:15,05-03-2023 13:00,05-03-2023 13:15,0.00006826
05-03-2023 13:30,05-03-2023 13:15,05-03-2023 13:30,0.00006698
05-03-2023 13:45,05-03-2023 13:30,05-03-2023 13:45,0.00006415
05-03-2023 14:00,05-03-2023 13:45,05-03-2023 14:00,0.00006132
05-03-2023 14:15,05-03-2023 14:00,05-03-2023 14:15,0.00005721
05-03-2023 14:30,05-03-2023 14:15,05-03-2023 14:30,0.00005300
05-03-2023 14:45,05-03-2023 14:30,05-03-2023 14:45,0.00004698
05-03-2023 15:00,05-03-2023 14:45,05-03-2023 15:00,0.00004087
05-03-2023 15:15,05-03-2023 15:00,05-03-2023 15:15,0.00003300
05-03-2023 15:30,05-03-2023 15:15,05-03-2023 15:30,0.00002492
05-03-2023 15:45,05-03-2023 15:30,05-03-2023 15:45,0.00001601
05-03-2023 16:00,05-03-2023 15:45,05-03-2023 16:00,0.00000851
05-03-2023 16:15,05-03-2023 16:00,05-03-2023 16:15,0.00000335
05-03-2023 16:30,05-03-2023 16:15,05-03-2023 16:30,0.00000064
05-03-2023 16:45,05-03-2023 16:30,05-03-2023 16:45,0.00000009
05-03-2023 17:00,05-03-2023 16:45,05-03-2023 17:00,0.00000000
05-03-2023 17:15,05-03-2023 17:00,05-03-2023 17:15,0.00000000
05-03-2023 17:30,05-03-2023 17:15,05-03-2023 17:30,0.00000000
05-03-2023 17:45,05-03-2023 17:30,05-03-2023 17:45,0.00000000
05-03-2023 18:00,05-03-2023 17:45,05-03-2023 18:00,0.00000000
05-03-2023 18:15,05-03-2023 18:00,05-03-2023 18:15,0.00000000
05-03-2023 18:30,05-03-2023 18:15,05-03-2023 18:30,0.00000000
05-03-2023 18:45,05-03-2023 18:30,05-03-2023 18:45,0.00000000
05-03-2023 19:00,05-03-2023 18:45,05-03-2023 19:00,0.00000000
05-03-2023 19:15,05-03-2023 19:00,05-03-2023 19:15,0.00000000
05-03-2023 19:30,05-03-2023 19:15,05-03-2023 19:30,0.00000000
05-03-2023 19:45,05-03-2023 19:30,05-03-2023 19:45,0.00000000
05-03-2023 20:00,05-03-2023 19:45,05-03-2023 20:00,0.00000000
05-03-2023 20:15,05-03-2023 20:00,05-03-2023 20:15,0.00000000
05-03-2023 20:30,05-03-2023 20:15,05-03-2023 20:30,0.00000000
05-03-2023 20:45,05-03-2023 20:30,05-03-2023 20:45,0.00000000
05-03-2023 21:00,05-03-2023 20:45,05-03-2023 21:00,0.00000000
05-03-2023 21:15,05-03-2023 21:00,05-03-2023 21:15,0.00000000
05-03-2023 21:30,05-03-2023 21:15,05-03-2023 21:30,0.00000000
05-03-2023 21:45,05-03-2023 21:30,05-03-2023 21:45,0.00000000
05-03-2023 22:00,05-03-2023 21:45,05-03-2023 22:00,0.00000000
05-03-2023 22:15,05-03-2023 22:00,05-03-2023 22:15,0.00000000
05-03-2023 22:30,05-03-2023 22:15,05-03-2023 22:30,0.00000000
05-03-2023 22:45,05-03-2023 22:30,05-03-2023 22:45,0.00000000
05-03-2023 23:00,05-03-2023 22:45,05-03-2023 23:00,0.00000000
05-03-2023 23:15,05-03-2023 23:00,05-03-2023 23:15,0.00000000
05-03-2023 23:30,05-03-2023 23:15,05-03-2023 23:30,0.00000000
05-03-2023 23:45,05-03-2023 23:30,05-03-2023 23:45,0.00000000
06-03-2023 00:00,05-03-2023 23:45,06-03-2023 00:00,0.00000000
06-03-2023 00:15,06-03-2023 00:00,06-03-2023 00:15,0.00000000
06-03-2023 00:30,06-03-2023 00:15,06-03-2023 00:30,0.00000000
06-03-2023 00:45,06-03-2023 00:30,06-03-2023 00:45,0.00000000
06-03-2023 01:00,06-03-2023 00:45,06-03-2023 01:00,0.00000000
06-03-2023 01:15,06-03-2023 01:00,06-03-2023 01:15,0.00000000
06-03-2023 01:30,06-03-2023 01:15,06-03-2023 01:30,0.00000000
06-03-2023 01:45,06-03-2023 01:30,06-03-2023 01:45,0.00000000
06-03-2023 02:00,06-03-2023 01:45,06-03-2023 02:00,0.00000000
06-03-2023 02:15,06-03-2023 02:00,06-03-2023 02:15,0.00000000
06-03-2023 02:30,06-03-2023 02:15,06-03-2023 02:30,0.00000000
06-03-2023 02:45,06-03-2023 02:30,06-03-2023 02:45,0.00000000
06-03-2023 03:00,06-03-2023 02:45,06-03-2023 03:00,0.00000000
06-03-2023 03:15,06-03-2023 03:00,06-03-2023 03:15,0.00000000
06-03-2023 03:30,06-03-2023 03:15,06-03-2023 03:30,0.00000000
06-03-2023 03:45,06-03-2023 03:30,06-03-2023 03:45,0.00000000
06-03-2023 04:00,06-03-2023 03:45,06-03-2023 04:00,0.00000000
06-03-2023 04:15,06-03-2023 04:00,06-03-2023 04:15,0.00000000
06-03-2023 04:30,06-03-2023 04:15,06-03-2023 04:30,0.00000000
06-03-2023 04:45,06-03-2023 04:30,06-03-2023 04:45,0.00000000
06-03-2023 05:00,06-03-2023 04:45,06-03-2023 05:00,0.00000000
06-03-2023 05:15,06-03-2023 05:00,06-03-2023 05:15,0.00000000
06-03-2023 05:30,06-03-2023 05:15,06-03-2023 05:30,0.00000000
06-03-2023 05:45,06-03-2023 05:30,06-03-2023 05:45,0.00000000
06-03-2023 06:00,06-03-2023 05:45,06-03-2023 06:00,0.00000000
06-03-2023 06:15,06-03-2023 06:00,06-03-2023 06:15,0.00000000
06-03-2023 06:30,06-03-2023 06:15,06-03-2023 06:30,0.00000000
06-03-2023 06:45,06-03-2023 06:30,06-03-2023 06:45,0.00000000
06-03-2023 07:00,06-03-2023 06:45,06-03-2023 07:00,0.00000000
06-03-2023 07:15,06-03-2023 07:00,06-03-2023 07:15,0.00000000
06-03-2023 07:30,06-03-2023 07:15,06-03-2023 07:30,0.00000000
06-03-2023 07:45,06-03-2023 07:30,06-03-2023 07:45,0.00000000
06-03-2023 08:00,06-03-2023 07:45,06-03-2023 08:00,0.00000000
06-03-2023 08:15,06-03-2023 08:00,06-03-2023 08:15,0.00000000
06-03-2023 08:30,06-03-2023 08:15,06-03-2023 08:30,0.00000000
06-03-2023 08:45,06-03-2023 08:30,06-03-2023 08:45,0.00000000
06-03-2023 09:00,06-03-2023 08:45,06-03-2023 09:00,0.00000000
06-03-2023 09:15,06-03-2023 09:00,06-03-2023 09:15,0.00000011
06-03-2023 09:30,06-03-2023 09:15,06-03-2023 09:30,0.00000137
06-03-2023 09:45,06-03-2023 09:30,06-03-2023 09:45,0.00000493
06-03-2023 10:00,06-03-2023 09:45,06-03-2023 10:00,0.00001150
06-03-2023 10:15,06-03-2023 10:00,06-03-2023 10:15,0.00001944
06-03-2023 10:30,06-03-2023 10:15,06-03-2023 10:30,0.00002798
06-03-2023 10:45,06-03-2023 10:30,06-03-2023 10:45,0.00003590
06-03-2023 11:00,06-03-2023 10:45,06-03-2023 11:00,0.00004411
06-03-2023 11:15,06-03-2023 11:00,06-03-2023 11:15,0.00005156
06-03-2023 11:30,06-03-2023 11:15,06-03-2023 11:30,0.00005831
06-03-2023 11:45,06-03-2023 11:30,06-03-2023 11:45,0.00006309
06-03-2023 12:00,06-03-2023 11:45,06-03-2023 12:00,0.00006780
06-03-2023 12:15,06-03-2023 12:00,06-03-2023 12:15,0.00007238
06-03-2023 12:30,06-03-2023 12:15,06-03-2023 12:30,0.00007724
06-03-2023 12:45,06-03-2023 12:30,06-03-2023 12:45,0.00008026
06-03-2023 13:00,06-03-2023 12:45,06-03-2023 13:00,0.00008159
06-03-2023 13:15,06-03-2023 13:00,06-03-2023 13:15,0.00008116
06-03-2023 13:30,06-03-2023 13:15,06-03-2023 13:30,0.00007984
06-03-2023 13:45,06-03-2023 13:30,06-03-2023 13:45,0.00007734
06-03-2023 14:00,06-03-2023 13:45,06-03-2023 14:00,0.00007421
06-03-2023 14:15,06-03-2023 14:00,06-03-2023 14:15,0.00006984
06-03-2023 14:30,06-03-2023 14:15,06-03-2023 14:30,0.00006410
06-03-2023 14:45,06-03-2023 14:30,06-03-2023 14:45,0.00005713
06-03-2023 15:00,06-03-2023 14:45,06-03-2023 15:00,0.00004945
06-03-2023 15:15,06-03-2023 15:00,06-03-2023 15:15,0.00004158
06-03-2023 15:30,06-03-2023 15:15,06-03-2023 15:30,0.00003318
06-03-2023 15:45,06-03-2023 15:30,06-03-2023 15:45,0.00002408
06-03-2023 16:00,06-03-2023 15:45,06-03-2023 16:00,0.00001478
06-03-2023 16:15,06-03-2023 16:00,06-03-2023 16:15,0.00000711
